s,h,a,p
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.04544460272363358
6,0.4547172356078843
7,-0.11595116778557701
8,0.0
9,0.0
10,0.0
11,-0.10415548718205334
12,0.4513045599950556
13,0.0
14,-0.005990417745077398
15,0.0
16,0.0
17,0.3822380125734082
18,-0.0929965175493596
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.10773684057988696
28,0.0
29,0.0
30,0.0
31,-0.20231198124634645
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,-0.30213465757645
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,-0.060138252122345505
46,0.0
47,0.0
48,0.0
49,-0.11048226433698595
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.382702130433322
57,0.0
58,0.0
59,0.0
60,0.0
61,0.2629741426211858
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,-0.12109833271556217
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.3558889439989787
80,0.06813789496539363
81,0.30091943114844816
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,-0.3509135210427565
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0700863209569127
111,0.1386774364780137
112,0.0
113,-0.03828699981843835
114,0.06256760698590882
115,0.0
116,0.0
117,0.0
118,0.0
119,0.49881777215983303
120,-0.3093457483195688
121,0.14702366222039723
122,0.0
123,0.0
124,0.3202458169876729
125,0.0
126,0.0
127,0.0
128,0.0
129,0.6021874639407944
130,0.0
131,0.0
132,0.0
133,-0.12488938459782221
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,-0.08130469639926591
144,0.0
145,0.0
146,0.09423233571358922
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.17762457656312608
153,0.0
154,0.0
155,0.0
156,0.221068176271785
157,0.0
158,-0.21049928362818507
159,0.0
160,0.0
161,0.190103891609109
162,0.0
163,0.0
164,0.0
165,0.0
166,0.129741563089801
167,0.0
168,0.0
169,-0.18514665651683884
170,0.09921773256893451
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.2264967414595631
177,0.5205153840613174
178,0.0
179,0.0
180,-0.16994254280016705
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,-0.014147162702944485
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,-0.2459306453034152
195,0.0
196,0.0
197,-0.22290002894976554
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,-0.18834905454188203
205,0.27774356827813435
206,0.0
207,0.0
208,0.0
209,0.2495111671701559
210,0.04362908830636657
211,0.0
212,0.0
213,0.0
214,-0.35069596316565277
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.004495887965309783
229,-0.029752936828405328
230,0.0
231,0.0
232,0.0
233,0.39522212275097496
234,0.10363136212974691
235,0.0
236,0.0
237,0.0
238,-0.35277695337407966
239,0.0
240,0.08398320346279665
241,0.0
242,0.0
243,0.0
244,0.27209399899812187
245,0.0
246,0.0
247,0.0
248,-0.1210583545922923
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.1009933203484555
257,0.0
258,-0.22723423547700047
259,0.0
260,0.0
261,0.0
262,-0.2425104424735258
263,0.0
264,0.0
265,-0.14291991397594989
266,0.0
267,0.0
268,0.3338281454361986
269,0.11632991467637883
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.8456651229162832
282,-0.0840954736505309
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.6291035421329618
294,-0.05508350082803792
295,0.0
296,0.0
297,0.0
298,-0.07139044637095446
299,0.0
300,0.0
301,-0.08392280777498536
302,0.3299270537187964
303,0.0
304,-0.23570530861772557
305,0.0
306,0.0
307,0.0
308,0.037929827668640004
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,-0.15898332182809782
318,0.0
319,0.07312344544902127
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.10324459361459912
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.10909651189630748
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,-0.28759807741080573
344,0.0
345,0.0
346,0.0
347,0.0
348,0.31636829591915994
349,-0.24646979427062785
350,0.0
351,0.09770671461023323
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.10627354622254115
359,0.0
360,0.0
361,0.014426343108869645
362,0.0
363,0.0
364,-0.07324430378000195
365,0.0
366,0.0
367,0.0
368,0.3823410653285265
369,0.06580703777022519
370,0.0
371,-0.08081353404364978
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,-0.09416133622796712
386,0.0
387,0.0
388,0.0
389,0.0
390,0.121447399238286
391,0.0
392,0.07135927084984499
393,0.0
394,-0.04371971062351985
395,0.0
396,-0.1051348516875567
397,0.0
398,0.0
399,0.0
400,0.0
401,0.3017560154024484
402,0.11201588572975606
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,-0.056922468654339316
411,0.614886372539213
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,-0.3822144399989897
420,0.0
421,-0.023694383070973372
422,0.0
423,0.0
424,0.0
425,0.3301530946340668
426,0.07547844105542321
427,0.0
428,-0.23278926525380728
429,0.6306218176829332
430,0.0
431,0.0
432,0.0
433,0.23490800135375633
434,0.4742854584282664
435,0.34118691118488
436,0.0
437,0.0
438,0.0
439,0.0
440,0.004968390396464614
441,0.0
442,0.0
443,-0.3401291018687351
444,0.0
445,0.0
446,0.0
447,0.0
448,-0.2751590448762084
449,0.0
450,0.0
451,0.0
452,0.0
453,0.3211136253135456
454,0.0
455,0.0
456,0.10530368267918203
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,-0.150147702152186
470,0.0
471,0.0
472,0.0
